1976-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springold,61,BBCH,Phénoclim,Parcelle
1976-03-11,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Mayred,61,BBCH,Phénoclim,Parcelle
1976-03-11,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Hyb_INRA,61,BBCH,Phénoclim,Parcelle
1976-03-14,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redhaven,61,BBCH,Phénoclim,Parcelle
1976-03-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redhaven,61,BBCH,Phénoclim,Parcelle
1976-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redhaven,61,BBCH,Phénoclim,Parcelle
1976-03-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Genadix_8,61,BBCH,Phénoclim,Parcelle
1976-03-11,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springcrest,61,BBCH,Phénoclim,Parcelle
1976-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springcrest,61,BBCH,Phénoclim,Parcelle
1976-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Hyb_INRA,61,BBCH,Phénoclim,Parcelle
1976-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Royal_Gold,61,BBCH,Phénoclim,Parcelle
1976-03-02,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Royal_Gold,61,BBCH,Phénoclim,Parcelle
1976-03-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springtime,61,BBCH,Phénoclim,Parcelle
1976-03-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springtime,61,BBCH,Phénoclim,Parcelle
1976-03-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Mut_Springtime,61,BBCH,Phénoclim,Parcelle
1976-03-18,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N-J-246,61,BBCH,Phénoclim,Parcelle
1976-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N-Crimso_Gold,61,BBCH,Phénoclim,Parcelle
1976-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Pekin,61,BBCH,Phénoclim,Parcelle
1976-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-N-J-C-81,61,BBCH,Phénoclim,Parcelle
1976-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Norman,61,BBCH,Phénoclim,Parcelle
1976-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-N-J-C-82,61,BBCH,Phénoclim,Parcelle
1976-02-18,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-N-J-C-83,61,BBCH,Phénoclim,Parcelle
1976-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Troy,61,BBCH,Phénoclim,Parcelle
1976-03-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Vivian,61,BBCH,Phénoclim,Parcelle
1976-03-11,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Vivian,61,BBCH,Phénoclim,Parcelle
1976-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-2108-12,61,BBCH,Phénoclim,Parcelle
1976-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redtop,61,BBCH,Phénoclim,Parcelle
1976-03-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redtop,61,BBCH,Phénoclim,Parcelle
1976-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Flavortop,61,BBCH,Phénoclim,Parcelle
1976-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Fantasia,61,BBCH,Phénoclim,Parcelle
1976-03-14,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Robin,61,BBCH,Phénoclim,Parcelle
1976-03-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Robin,61,BBCH,Phénoclim,Parcelle
1976-03-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Earlibelle,61,BBCH,Phénoclim,Parcelle
1976-03-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Red_June,61,BBCH,Phénoclim,Parcelle
1976-03-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Lisbeth,61,BBCH,Phénoclim,Parcelle
1976-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Fuzalode,61,BBCH,Phénoclim,Parcelle
1976-03-09,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Fuzalode,61,BBCH,Phénoclim,Parcelle
1976-03-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Early_Sungrand,61,BBCH,Phénoclim,Parcelle
1976-03-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Shasta,61,BBCH,Phénoclim,Parcelle
1976-03-14,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Stark_Sunglo,61,BBCH,Phénoclim,Parcelle
1976-03-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Moon_Grand,61,BBCH,Phénoclim,Parcelle
